dollar,bang,money,n000,make,yesno
0.0,0.0,0.0,0.0,0.26,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.045,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.377,0.022,0.16,0.0,0.0,1
0.071,0.071,0.0,0.04,0.04,1
0.0,0.057,0.0,0.0,0.0,1
0.041,0.0,0.0,0.0,0.09,1
0.004,0.0,0.0,0.0,0.02,1
0.016,0.0,0.0,0.0,0.05,1
0.016,0.0,0.0,0.0,0.05,1
0.053,0.0,0.0,0.05,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.084,0.0,0.0,0.0,0.27,1
0.63,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.56,0.0,0.0,1
0.219,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.74,0.74,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.97,0.97,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.12,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.058,0.022,0.0,0.05,0.1,1
0.0,0.143,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.031,0.0,0.0,0.22,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.709,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.665,0.0,0.0,0.0,0.0,1
0.665,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.014,0.0,0.0,0.0,0.05,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.016,0.0,0.0,0.0,0.05,1
0.0,0.0,0.0,0.0,0.0,1
0.427,0.014,0.0,0.0,0.13,1
0.0,0.0,0.0,0.0,0.0,1
0.029,0.0,0.0,0.0,0.1,1
0.031,0.0,0.0,0.0,0.11,1
0.0,0.0,0.0,0.0,0.0,1
0.007,0.0,0.0,0.0,0.02,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.74,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.053,0.035,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.048,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.505,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.242,0.282,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.71,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.083,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.271,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.2,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.063,0.021,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.037,0.0,0.0,0.0,1
0.066,0.0,0.0,0.09,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.013,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.35,1
0.0,0.025,0.0,0.0,0.0,1
0.059,0.119,0.0,0.48,0.0,1
0.044,0.014,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.011,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.022,0.057,0.0,0.0,0.08,1
0.0,0.304,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.094,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.193,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.205,0.37,0.23,0.23,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.032,0.0,0.0,0.0,0.11,1
0.031,0.0,0.0,0.0,0.11,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.102,0.0,0.0,1.19,1
0.024,0.0,0.0,0.0,0.08,1
0.014,0.0,0.0,0.0,0.05,1
0.024,0.0,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,1
0.043,0.0,0.07,0.15,0.0,1
0.0,1.098,0.0,0.0,0.0,1
0.0,0.173,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.178,0.0,0.0,1.26,1
0.0,0.0,0.0,0.0,0.0,1
0.04,0.04,0.0,0.0,0.0,1
0.0,0.043,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.387,0.0,0.0,0.68,1
0.0,0.065,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.391,0.0,0.0,0.0,1
0.0,0.403,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.041,0.015,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.23,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.079,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.75,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.181,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.961,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.039,0.0,0.0,0.77,1
0.0,0.124,0.0,0.0,0.0,1
0.016,0.028,0.0,0.0,0.07,1
0.719,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.89,1
0.724,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.056,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.017,0.0,0.0,0.25,0.0,1
0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.097,0.0,0.0,0.0,1
0.0,0.109,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.74,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.084,0.028,0.0,0.0,0.21,1
0.0,0.523,0.0,0.0,0.0,1
0.0,0.017,0.0,0.0,0.11,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.75,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.444,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.122,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.06,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.26,1
0.0,0.0,0.0,0.0,0.13,1
0.0,0.153,0.0,0.0,0.0,1
0.0,0.645,0.0,0.0,0.0,1
0.0,0.414,0.0,0.0,1.17,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,3.03,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.072,0.0,0.0,0.0,1
0.0,0.208,0.0,0.0,0.0,1
0.029,0.0,0.0,0.0,0.11,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.448,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.51,1
0.031,0.0,0.0,0.0,0.0,1
0.12,0.013,0.0,0.0,0.09,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.3,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.58,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.027,0.0,0.0,0.0,0.0,1
0.0,0.149,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.112,0.0,0.0,0.39,1
0.0,0.0,0.0,0.0,0.0,1
0.048,0.029,0.06,0.0,0.13,1
0.0,0.042,0.0,0.09,0.09,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.9,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.84,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.056,0.0,0.0,0.67,1
0.028,0.0,0.0,0.0,0.1,1
0.018,0.0,0.0,0.04,0.04,1
0.0,0.0,1.66,0.0,0.0,1
0.061,0.122,0.0,0.5,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.031,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.087,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.952,0.0,0.0,0.0,1
0.0,0.229,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.134,0.0,0.0,0.0,1
0.045,0.022,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.238,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.043,0.0,0.0,0.0,0.06,1
0.0,0.0,0.0,0.0,0.0,1
0.044,0.022,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.75,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.36,1
0.0,0.037,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.129,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.739,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.178,0.0,0.0,0.0,1
0.0,0.636,0.0,0.0,0.0,1
0.0,0.444,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.032,0.0,0.0,0.0,0.11,1
0.024,0.0,0.0,0.0,0.17,1
0.021,0.0,0.0,0.0,0.07,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.283,0.0,0.0,0.83,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.41,1
0.007,0.002,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.024,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.26,1
0.0,0.197,0.0,0.0,0.0,1
0.0,0.502,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.23,0.0,1
0.0,0.135,0.0,0.0,0.0,1
0.041,0.041,0.0,0.0,0.1,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.23,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.026,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.043,0.0,0.0,0.25,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.05,0.0,0.0,0.0,1
0.0,0.056,0.0,0.0,0.33,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.037,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.374,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.238,0.0,0.0,0.0,1
0.0,0.102,0.0,0.0,0.0,1
0.0,0.159,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.235,0.0,0.0,0.0,1
0.023,0.0,0.0,0.22,0.07,1
0.0,0.014,0.0,0.0,0.2,1
0.0,0.181,0.0,0.0,0.0,1
0.0,0.336,0.0,0.0,0.0,1
0.02,0.0,0.0,0.22,0.07,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.06,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.188,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.71,1
0.0,0.049,0.0,0.0,0.0,1
0.04,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.055,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.139,0.0,0.0,0.0,1
0.0,0.404,0.0,0.0,0.0,1
0.0,0.862,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.093,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.46,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.061,0.047,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.2,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.016,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.55,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.054,0.0,0.0,0.0,1
0.0,0.133,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.055,0.0,0.0,0.0,1
0.0,0.119,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.348,0.0,0.0,0.0,1
0.045,0.0,0.0,0.0,0.0,1
0.054,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
